Measure Names,Tipo de crime,UF,Year of Ano (data),Measure Values
Números absolutos,CVLI Crimes violentos letais intencionais,RS,2009,1813
Números absolutos,CVLI Crimes violentos letais intencionais,RR,2009,59
Números absolutos,CVLI Crimes violentos letais intencionais,RO,2009,520
Números absolutos,CVLI Crimes violentos letais intencionais,RN,2009,702
Números absolutos,CVLI Crimes violentos letais intencionais,RJ,2009,5555
Números absolutos,CVLI Crimes violentos letais intencionais,PR,2009,3271
Números absolutos,CVLI Crimes violentos letais intencionais,PI,2009,276
Números absolutos,CVLI Crimes violentos letais intencionais,PE,2009,3875
Números absolutos,CVLI Crimes violentos letais intencionais,PB,2009,1209
Números absolutos,CVLI Crimes violentos letais intencionais,PA,2009,2866
Números absolutos,CVLI Crimes violentos letais intencionais,MT,2009,885
Números absolutos,CVLI Crimes violentos letais intencionais,MS,2009,442
Números absolutos,CVLI Crimes violentos letais intencionais,MG,2009,1998
Números absolutos,CVLI Crimes violentos letais intencionais,MA,2009,1273
Números absolutos,CVLI Crimes violentos letais intencionais,GO,2009,1573
Números absolutos,CVLI Crimes violentos letais intencionais,ES,2009,786
Números absolutos,CVLI Crimes violentos letais intencionais,DF,2009,812
Números absolutos,CVLI Crimes violentos letais intencionais,CE,2009,2382
Números absolutos,CVLI Crimes violentos letais intencionais,BA,2009,4931
Números absolutos,CVLI Crimes violentos letais intencionais,AP,2009,96
Números absolutos,CVLI Crimes violentos letais intencionais,AM,2009,846
Números absolutos,CVLI Crimes violentos letais intencionais,AL,2009,1548
Números absolutos,CVLI Crimes violentos letais intencionais,AC,2009,200
Números absolutos,CVLI Crimes violentos letais intencionais,Brasil,2009,44518
Taxa / 100 mil habitantes,CVLI Crimes violentos letais intencionais,TO,2010,18.532872948
Taxa / 100 mil habitantes,CVLI Crimes violentos letais intencionais,SP,2010,10.765724006
Taxa / 100 mil habitantes,CVLI Crimes violentos letais intencionais,SE,2010,30.989805910
Taxa / 100 mil habitantes,CVLI Crimes violentos letais intencionais,SC,2010,10.123723553
Taxa / 100 mil habitantes,CVLI Crimes violentos letais intencionais,RS,2010,16.462429089
Taxa / 100 mil habitantes,CVLI Crimes violentos letais intencionais,RR,2010,18.016922883
Taxa / 100 mil habitantes,CVLI Crimes violentos letais intencionais,RO,2010,34.986684621
Taxa / 100 mil habitantes,CVLI Crimes violentos letais intencionais,RN,2010,29.191517490
Taxa / 100 mil habitantes,CVLI Crimes violentos letais intencionais,RJ,2010,28.654960064
Taxa / 100 mil habitantes,CVLI Crimes violentos letais intencionais,PR,2010,33.507438418
Taxa / 100 mil habitantes,CVLI Crimes violentos letais intencionais,PI,2010,7.699782306
Taxa / 100 mil habitantes,CVLI Crimes violentos letais intencionais,PE,2010,37.760172933
Taxa / 100 mil habitantes,CVLI Crimes violentos letais intencionais,PB,2010,38.227530787
Taxa / 100 mil habitantes,CVLI Crimes violentos letais intencionais,PA,2010,47.183026679
Taxa / 100 mil habitantes,CVLI Crimes violentos letais intencionais,MT,2010,31.121406937
Taxa / 100 mil habitantes,CVLI Crimes violentos letais intencionais,MS,2010,18.944139725
Taxa / 100 mil habitantes,CVLI Crimes violentos letais intencionais,MG,2010,
Taxa / 100 mil habitantes,CVLI Crimes violentos letais intencionais,MA,2010,16.172310823
Taxa / 100 mil habitantes,CVLI Crimes violentos letais intencionais,GO,2010,16.554930364
Taxa / 100 mil habitantes,CVLI Crimes violentos letais intencionais,ES,2010,44.979461723
Taxa / 100 mil habitantes,CVLI Crimes violentos letais intencionais,DF,2010,32.819973606
Taxa / 100 mil habitantes,CVLI Crimes violentos letais intencionais,CE,2010,32.147838516
Taxa / 100 mil habitantes,CVLI Crimes violentos letais intencionais,BA,2010,32.698388279
Taxa / 100 mil habitantes,CVLI Crimes violentos letais intencionais,AP,2010,4.371973319
Taxa / 100 mil habitantes,CVLI Crimes violentos letais intencionais,AM,2010,27.246255374
Taxa / 100 mil habitantes,CVLI Crimes violentos letais intencionais,AL,2010,67.546744327
Taxa / 100 mil habitantes,CVLI Crimes violentos letais intencionais,AC,2010,
Taxa / 100 mil habitantes,CVLI Crimes violentos letais intencionais,Brasil,2010,22.134264766
Números absolutos,CVLI Crimes violentos letais intencionais,TO,2010,263
Números absolutos,CVLI Crimes violentos letais intencionais,SP,2010,4574
Números absolutos,CVLI Crimes violentos letais intencionais,SE,2010,657
Números absolutos,CVLI Crimes violentos letais intencionais,SC,2010,643
Números absolutos,CVLI Crimes violentos letais intencionais,RS,2010,1814
Números absolutos,CVLI Crimes violentos letais intencionais,RR,2010,83
Números absolutos,CVLI Crimes violentos letais intencionais,RO,2010,582
Números absolutos,CVLI Crimes violentos letais intencionais,RN,2010,953
Números absolutos,CVLI Crimes violentos letais intencionais,RJ,2010,4606
Números absolutos,CVLI Crimes violentos letais intencionais,PR,2010,3595
Números absolutos,CVLI Crimes violentos letais intencionais,PI,2010,242
Números absolutos,CVLI Crimes violentos letais intencionais,PE,2010,3393
Números absolutos,CVLI Crimes violentos letais intencionais,PB,2010,1460
Números absolutos,CVLI Crimes violentos letais intencionais,PA,2010,3604
Números absolutos,CVLI Crimes violentos letais intencionais,MT,2010,949
Números absolutos,CVLI Crimes violentos letais intencionais,MS,2010,471
Números absolutos,CVLI Crimes violentos letais intencionais,MG,2010,
Números absolutos,CVLI Crimes violentos letais intencionais,MA,2010,1068
Números absolutos,CVLI Crimes violentos letais intencionais,GO,2010,1019
Números absolutos,CVLI Crimes violentos letais intencionais,ES,2010,1663
Números absolutos,CVLI Crimes violentos letais intencionais,DF,2010,854
Números absolutos,CVLI Crimes violentos letais intencionais,CE,2010,2755
Números absolutos,CVLI Crimes violentos letais intencionais,BA,2010,4829
Números absolutos,CVLI Crimes violentos letais intencionais,AP,2010,30
Números absolutos,CVLI Crimes violentos letais intencionais,AM,2010,982
Números absolutos,CVLI Crimes violentos letais intencionais,AL,2010,2183
Números absolutos,CVLI Crimes violentos letais intencionais,AC,2010,
Números absolutos,CVLI Crimes violentos letais intencionais,Brasil,2010,43272
Taxa / 100 mil habitantes,CVLI Crimes violentos letais intencionais,TO,2011,19.245800837
Taxa / 100 mil habitantes,CVLI Crimes violentos letais intencionais,SP,2011,10.513381793
Taxa / 100 mil habitantes,CVLI Crimes violentos letais intencionais,SE,2011,32.992457868
Taxa / 100 mil habitantes,CVLI Crimes violentos letais intencionais,SC,2011,13.589382535
Taxa / 100 mil habitantes,CVLI Crimes violentos letais intencionais,RS,2011,16.983049742
Taxa / 100 mil habitantes,CVLI Crimes violentos letais intencionais,RR,2011,12.767505846
Taxa / 100 mil habitantes,CVLI Crimes violentos letais intencionais,RO,2011,24.618896516
Taxa / 100 mil habitantes,CVLI Crimes violentos letais intencionais,RN,2011,32.343436417
Taxa / 100 mil habitantes,CVLI Crimes violentos letais intencionais,RJ,2011,25.742643425
Taxa / 100 mil habitantes,CVLI Crimes violentos letais intencionais,PR,2011,30.756659099
Taxa / 100 mil habitantes,CVLI Crimes violentos letais intencionais,PI,2011,11.051298290
Taxa / 100 mil habitantes,CVLI Crimes violentos letais intencionais,PE,2011,37.274458080
Taxa / 100 mil habitantes,CVLI Crimes violentos letais intencionais,PB,2011,43.275298916
Taxa / 100 mil habitantes,CVLI Crimes violentos letais intencionais,PA,2011,15.363790963
Taxa / 100 mil habitantes,CVLI Crimes violentos letais intencionais,MT,2011,32.799631093
Taxa / 100 mil habitantes,CVLI Crimes violentos letais intencionais,MS,2011,18.212081474
Taxa / 100 mil habitantes,CVLI Crimes violentos letais intencionais,MG,2011,18.625749803
Taxa / 100 mil habitantes,CVLI Crimes violentos letais intencionais,MA,2011,23.160025885
Taxa / 100 mil habitantes,CVLI Crimes violentos letais intencionais,GO,2011,16.782759418
Taxa / 100 mil habitantes,CVLI Crimes violentos letais intencionais,ES,2011,39.593365722
Taxa / 100 mil habitantes,CVLI Crimes violentos letais intencionais,DF,2011,28.561305848
Taxa / 100 mil habitantes,CVLI Crimes violentos letais intencionais,CE,2011,31.957864678
Taxa / 100 mil habitantes,CVLI Crimes violentos letais intencionais,BA,2011,38.774591072
Taxa / 100 mil habitantes,CVLI Crimes violentos letais intencionais,AP,2011,3.273378326
Taxa / 100 mil habitantes,CVLI Crimes violentos letais intencionais,AM,2011,29.839620209
Taxa / 100 mil habitantes,CVLI Crimes violentos letais intencionais,AL,2011,73.673093536
Taxa / 100 mil habitantes,CVLI Crimes violentos letais intencionais,AC,2011,19.769815232
Taxa / 100 mil habitantes,CVLI Crimes violentos letais intencionais,Brasil,2011,24.359030591
Números absolutos,CVLI Crimes violentos letais intencionais,TO,2011,277
Números absolutos,CVLI Crimes violentos letais intencionais,SP,2011,4509
Números absolutos,CVLI Crimes violentos letais intencionais,SE,2011,708
Números absolutos,CVLI Crimes violentos letais intencionais,SC,2011,876
Números absolutos,CVLI Crimes violentos letais intencionais,RS,2011,1880
Números absolutos,CVLI Crimes violentos letais intencionais,RR,2011,60
Números absolutos,CVLI Crimes violentos letais intencionais,RO,2011,415
Números absolutos,CVLI Crimes violentos letais intencionais,RN,2011,1068
Números absolutos,CVLI Crimes violentos letais intencionais,RJ,2011,4164
Números absolutos,CVLI Crimes violentos letais intencionais,PR,2011,3328
Números absolutos,CVLI Crimes violentos letais intencionais,PI,2011,349
Números absolutos,CVLI Crimes violentos letais intencionais,PE,2011,3378
Números absolutos,CVLI Crimes violentos letais intencionais,PB,2011,1667
Números absolutos,CVLI Crimes violentos letais intencionais,PA,2011,1191
Números absolutos,CVLI Crimes violentos letais intencionais,MT,2011,1015
Números absolutos,CVLI Crimes violentos letais intencionais,MS,2011,459
Números absolutos,CVLI Crimes violentos letais intencionais,MG,2011,3780
Números absolutos,CVLI Crimes violentos letais intencionais,MA,2011,1545
Números absolutos,CVLI Crimes violentos letais intencionais,GO,2011,1049
Números absolutos,CVLI Crimes violentos letais intencionais,ES,2011,1483
Números absolutos,CVLI Crimes violentos letais intencionais,DF,2011,761
Números absolutos,CVLI Crimes violentos letais intencionais,CE,2011,2762
Números absolutos,CVLI Crimes violentos letais intencionais,BA,2011,5764
Números absolutos,CVLI Crimes violentos letais intencionais,AP,2011,23
Números absolutos,CVLI Crimes violentos letais intencionais,AM,2011,1096
Números absolutos,CVLI Crimes violentos letais intencionais,AL,2011,2399
Números absolutos,CVLI Crimes violentos letais intencionais,AC,2011,148
Números absolutos,CVLI Crimes violentos letais intencionais,Brasil,2011,48084
Taxa / 100 mil habitantes,CVLI Crimes violentos letais intencionais,TO,2012,21.522106425
Taxa / 100 mil habitantes,CVLI Crimes violentos letais intencionais,SP,2012,12.830004086
Taxa / 100 mil habitantes,CVLI Crimes violentos letais intencionais,SE,2012,38.919699678
Taxa / 100 mil habitantes,CVLI Crimes violentos letais intencionais,SC,2012,12.858155434
Taxa / 100 mil habitantes,CVLI Crimes violentos letais intencionais,RS,2012,19.985139762
Taxa / 100 mil habitantes,CVLI Crimes violentos letais intencionais,RR,2012,15.029024804
Taxa / 100 mil habitantes,CVLI Crimes violentos letais intencionais,RO,2012,29.637925298
Taxa / 100 mil habitantes,CVLI Crimes violentos letais intencionais,RN,2012,11.622024215
Taxa / 100 mil habitantes,CVLI Crimes violentos letais intencionais,RJ,2012,26.059998584
Taxa / 100 mil habitantes,CVLI Crimes violentos letais intencionais,PR,2012,30.118124273
Taxa / 100 mil habitantes,CVLI Crimes violentos letais intencionais,PI,2012,16.680035920
Taxa / 100 mil habitantes,CVLI Crimes violentos letais intencionais,PE,2012,36.347927484
Taxa / 100 mil habitantes,CVLI Crimes violentos letais intencionais,PB,2012,39.651662718
Taxa / 100 mil habitantes,CVLI Crimes violentos letais intencionais,PA,2012,41.488957540
Taxa / 100 mil habitantes,CVLI Crimes violentos letais intencionais,MT,2012,33.356463030
Taxa / 100 mil habitantes,CVLI Crimes violentos letais intencionais,MS,2012,24.039496815
Taxa / 100 mil habitantes,CVLI Crimes violentos letais intencionais,MG,2012,20.174266537
Taxa / 100 mil habitantes,CVLI Crimes violentos letais intencionais,MA,2012,24.560637080
Taxa / 100 mil habitantes,CVLI Crimes violentos letais intencionais,GO,2012,39.822573566
Taxa / 100 mil habitantes,CVLI Crimes violentos letais intencionais,ES,2012,45.321832468
Taxa / 100 mil habitantes,CVLI Crimes violentos letais intencionais,DF,2012,31.938712874
Taxa / 100 mil habitantes,CVLI Crimes violentos letais intencionais,CE,2012,42.858390666
Taxa / 100 mil habitantes,CVLI Crimes violentos letais intencionais,BA,2012,41.351386027
Taxa / 100 mil habitantes,CVLI Crimes violentos letais intencionais,AP,2012,24.064342209
Taxa / 100 mil habitantes,CVLI Crimes violentos letais intencionais,AM,2012,30.794102929
Taxa / 100 mil habitantes,CVLI Crimes violentos letais intencionais,AL,2012,65.410520390
Taxa / 100 mil habitantes,CVLI Crimes violentos letais intencionais,AC,2012,24.782627509
Taxa / 100 mil habitantes,CVLI Crimes violentos letais intencionais,Brasil,2012,26.627858072
Números absolutos,CVLI Crimes violentos letais intencionais,TO,2012,314
Números absolutos,CVLI Crimes violentos letais intencionais,SP,2012,5553
Números absolutos,CVLI Crimes violentos letais intencionais,SE,2012,845
Números absolutos,CVLI Crimes violentos letais intencionais,SC,2012,841
Números absolutos,CVLI Crimes violentos letais intencionais,RS,2012,2222
Números absolutos,CVLI Crimes violentos letais intencionais,RR,2012,72
Números absolutos,CVLI Crimes violentos letais intencionais,RO,2012,506
Números absolutos,CVLI Crimes violentos letais intencionais,RN,2012,388
Números absolutos,CVLI Crimes violentos letais intencionais,RJ,2012,4241
Números absolutos,CVLI Crimes violentos letais intencionais,PR,2012,3286
Números absolutos,CVLI Crimes violentos letais intencionais,PI,2012,529
Números absolutos,CVLI Crimes violentos letais intencionais,PE,2012,3321
Números absolutos,CVLI Crimes violentos letais intencionais,PB,2012,1540
Números absolutos,CVLI Crimes violentos letais intencionais,PA,2012,3262
Números absolutos,CVLI Crimes violentos letais intencionais,MT,2012,1047
Números absolutos,CVLI Crimes violentos letais intencionais,MS,2012,614
Números absolutos,CVLI Crimes violentos letais intencionais,MG,2012,4125
Números absolutos,CVLI Crimes violentos letais intencionais,MA,2012,1654
Números absolutos,CVLI Crimes violentos letais intencionais,GO,2012,2526
Números absolutos,CVLI Crimes violentos letais intencionais,ES,2012,1719
Números absolutos,CVLI Crimes violentos letais intencionais,DF,2012,871
Números absolutos,CVLI Crimes violentos letais intencionais,CE,2012,3734
Números absolutos,CVLI Crimes violentos letais intencionais,BA,2012,6185
Números absolutos,CVLI Crimes violentos letais intencionais,AP,2012,173
Números absolutos,CVLI Crimes violentos letais intencionais,AM,2012,1152
Números absolutos,CVLI Crimes violentos letais intencionais,AL,2012,2145
Números absolutos,CVLI Crimes violentos letais intencionais,AC,2012,189
Números absolutos,CVLI Crimes violentos letais intencionais,Brasil,2012,53054
Taxa / 100 mil habitantes,CVLI Crimes violentos letais intencionais,TO,2013,21.513174452
Taxa / 100 mil habitantes,CVLI Crimes violentos letais intencionais,SP,2013,11.723705582
Taxa / 100 mil habitantes,CVLI Crimes violentos letais intencionais,SE,2013,42.037435634
Taxa / 100 mil habitantes,CVLI Crimes violentos letais intencionais,SC,2013,11.727015577
Taxa / 100 mil habitantes,CVLI Crimes violentos letais intencionais,RS,2013,18.299822027
Taxa / 100 mil habitantes,CVLI Crimes violentos letais intencionais,RR,2013,21.922994968
Taxa / 100 mil habitantes,CVLI Crimes violentos letais intencionais,RO,2013,27.947927745
Taxa / 100 mil habitantes,CVLI Crimes violentos letais intencionais,RN,2013,48.133364988
Taxa / 100 mil habitantes,CVLI Crimes violentos letais intencionais,RJ,2013,30.129794536
Taxa / 100 mil habitantes,CVLI Crimes violentos letais intencionais,PR,2013,24.587484479
Taxa / 100 mil habitantes,CVLI Crimes violentos letais intencionais,PI,2013,17.308516293
Taxa / 100 mil habitantes,CVLI Crimes violentos letais intencionais,PE,2013,33.631787849
Taxa / 100 mil habitantes,CVLI Crimes violentos letais intencionais,PB,2013,39.265066277
Taxa / 100 mil habitantes,CVLI Crimes violentos letais intencionais,PA,2013,42.461065436
Taxa / 100 mil habitantes,CVLI Crimes violentos letais intencionais,MT,2013,35.510995367
